Name	TIC_ID	Sector	Author	Exptime	Magnitude	RMS	Max_freq	Max_FAP	log(Alpha)	log(Tau)	Gamma	log(Bias)	Type	TypeColor	bump	lc_q	T-NUV	D(UV)	binarity_filter	A-B	Gamma2	Gamma_Tau	max_slope	max_slope2	CROWDSAP
154	233045313	60	TESS-SPOC	200	9.83880043	914.57275390625	0.3109940634242248	0.0	9.260374485011246	-1.3769642439903589	2.602128308212925	5.516418437903375	Aisladas	2	0	1	-8.60474	-0.8483369	1	3.743956047107871	9.742254014884354	7.075168478341815	-2.53317597	-9.48409949	0.99211848
154	233045313	56	TESS-SPOC	200	9.83880043	1013.117919921875	0.1596154813320556	0.0	9.190512082129963	-1.509367803457547	2.8266447157209886	5.5611367133339815	Aisladas	2	0	1	-8.60474	-0.8483369	1	3.629375368795984	10.25895470757508	6.796855401363825	-2.74134264	-9.94936147	0.99420404
154	233045313	59	TESS-SPOC	200	9.83880043	1026.191650390625	0.1062830952264116	0.0	9.28280513019382	-1.444295677171492	2.960800798655391	5.562009401134476	Aisladas	2	0	1	-8.60474	-0.8483369	1	3.720795729059344	11.016534966232475	7.627617488828362	-2.8802533	-10.71683417	0.99222463
155	36695189	70	SPOC	120	9.82139969	1071.372314453125	0.172559073983754	0.0	10.344830080593583	-1.3381320303183035	2.5311363403655567	5.8096440373871	Aisladas	2	1	0	-7.472744	-1.7883136	1	4.535186043206483	11.479174204278609	8.578506413562224	-2.50394646	-11.35586305	0.99903166
155	36695189	70	TESS-SPOC	200	9.82139969	966.2379760742188	0.1725557119519844	0.0	10.16945021724532	-1.3277778215069946	2.5391806379129767	5.585979626042006	Aisladas	2	1	0	-7.472744	-1.7883136	1	4.583470591203314	11.638259779627	8.765216281755531	-2.51337172	-11.51996535	0.99769682
156	15735094	70	TESS-SPOC	200	9.78843021	788.14404296875	0.4678862296556522	7.538420056044653e-12	6.869384393178795	-1.7622971249203576	1.2831234700551215	5.442296068423063	Aisladas	2	0	1	-8.546128	-0.9464757	1	1.427088324755732	1.8311305233357251	1.039058906379637	-0.87360185	-1.24670701	0.9922002
156	15735094	71	TESS-SPOC	200	9.78843021	817.1831665039062	0.2361682390581906	2.5427912182821213e-11	6.833707328143743	-1.8792440548790617	1.4056344367928046	5.4798267752857175	Aisladas	2	0	1	-8.546128	-0.9464757	1	1.353880552858025	1.9030611284013212	1.0126737522252225	-0.92563055	-1.2531932	0.99246407
158	72980626	61	TESS-SPOC	200	9.73649979	1404.0379638671875	0.1977854780583785	0.0	9.393447699835331	-1.4721269603024356	2.3116178098208198	5.479204616129488	Aisladas	2	0	1	-12.267042	2.0341392	1	3.914243083705843	9.04823402426239	6.146367988806828	-2.26114808	-8.85068324	0.93928659
160	311111531	66	TESS-SPOC	200	9.66409969	733.9413452148438	0.3636353827073125	2.6143487587111158e-294	8.240379572310168	-1.454134595859665	2.6398374457481038	5.428578224670624	Aisladas	2	0	1	-8.020617	-1.4990971	1	2.811801347639544	7.422698487503848	5.104547067815031	-2.44046982	-6.86211633	0.96854955
162	31233320	67	SPOC	120	9.63300037	862.0022583007812	0.3028352462420007	0.0	8.603893940003518	-1.5153494010892867	2.51201607229096	5.614377550538812	Aisladas	2	0	1	-9.926256	0.0228986	1	2.989516389464706	7.509713218712582	4.955763478254147	-2.35627749	-7.04413017	0.98925042
162	31233320	67	TESS-SPOC	200	9.63300037	736.6900024414062	0.3034719912145067	0.0	8.384182313764432	-1.491151676095911	2.597747799743288	5.443066817914943	Aisladas	2	0	1	-9.926256	0.0228986	1	2.9411154958494894	7.640276308133901	5.12374189065558	-2.42777669	-7.14037164	0.97419327
165	4385592	60	TESS-SPOC	200	9.50819969	1587.4931640625	0.0736976520800641	0.0	9.790068660749435	-1.5802251499071969	2.048911978489029	5.583838355312683	Aisladas	2	0	1	-13.60872	2.8993068	1	4.206230305436754	8.618195657092931	5.4537770504406025	-2.01684832	-8.48332851	0.99886763
165	4385592	71	TESS-SPOC	200	9.50819969	2159.49560546875	0.0802034713436797	0.0	11.378594127596145	-1.4267701661530492	2.1585578243616625	6.9627833779889645	Aisladas	2	0	1	-13.60872	2.8993068	1	4.415810749607179	9.531782844464914	6.680671540928788	-2.13197522	-9.41439909	0.99850482
165	4385592	72	TESS-SPOC	200	9.50819969	2303.042236328125	0.0597879071898929	0.0	10.097615226623777	-1.4122045274068258	2.353621926091159	6.325274839933362	Aisladas	2	0	1	-13.60872	2.8993068	1	3.772340386690413	8.878663046793756	6.28709430856824	-2.29323369	-8.65085808	0.99843442
167	5574643	63	TESS-SPOC	200	9.46249962	718.7122192382812	0.7326298010867798	0.0	8.490212481383645	-1.4933632364541745	3.081872880470568	5.294922822556405	Aisladas	2	1	1	-8.88704	-0.9945624	1	3.1952896588272406	9.847476544787726	6.594160284921348	-2.93008652	-9.36247516	0.99684364
168	277595145	67	TESS-SPOC	200	9.42020035	841.1150512695312	0.1094471815644952	0.0	8.489877055994263	-1.6099215558114837	2.8336764212050767	5.346688898716726	Aisladas	2	0	1	-9.724305	-0.3544914	1	3.143188157277537	8.90677816868839	5.532429910349833	-2.68571748	-8.44171538	0.94506121
169	142987946	63	TESS-SPOC	200	9.41250038	2284.318603515625	0.1020714129133141	0.0	10.110792774874689	-1.396004612009516	2.0382848930947026	5.921273215299608	Aisladas	2	0	1	-10.106575	-0.0506414	1	4.189519559575079	8.539434427606656	6.117053163108351	-2.0057729	-8.40322481	0.99618816
170	72406617	72	TESS-SPOC	200	9.38809967	825.0078125	0.0599409789947034	0.0	8.463409383392474	-1.4975921109937147	2.3037149733901736	5.538125291627444	Aisladas	2	0	1	-9.831207	-0.2994663	1	2.92528409176503	6.739020763619174	4.499904022028771	-2.15030542	-6.29025425	0.99945873
171	25118602	65	TESS-SPOC	200	9.3743	645.8611450195312	0.1186581793880691	0.0	9.442311236114032	-1.3384746774849694	2.464862598798358	5.461194840953402	Aisladas	2	0	1	-8.604671	-1.3128931	1	3.9811163951606297	9.81290490389438	7.331408706463613	-2.41499411	-9.61437265	0.97042441
171	25118602	66	TESS-SPOC	200	9.3743	764.0369262695312	0.1047743965608633	0.0	9.225205073802496	-1.380395796935038	2.3387024674768915	5.373281032371141	Aisladas	2	0	1	-8.604671	-1.3128931	1	3.851924041431357	9.008504260229074	6.526029911298707	-2.28388829	-8.79736422	0.97767889
171	25118602	68	TESS-SPOC	200	9.3743	968.3702392578124	0.1083225004305447	0.0	9.380907609553942	-1.389014322385791	2.568480107683944	5.5427329200789215	Aisladas	2	0	1	-8.604671	-1.3128931	1	3.8381746894750206	9.85827533973259	7.097317270854252	-2.50733149	-9.62357627	0.99126941
171	25118602	64	TESS-SPOC	200	9.3743	806.5125732421875	0.1189041014862986	0.0	9.520067740867484	-1.3041243730224388	2.748084244061276	5.338327935085273	Aisladas	2	1	1	-8.604671	-1.3128931	1	4.181739805782211	11.491773273033957	8.811869106012198	-2.70385931	-11.30683612	0.97768688
171	25118602	67	TESS-SPOC	200	9.3743	752.0867309570312	0.1156834704413508	0.0	9.394159538630538	-1.4496614860955157	2.525289025771994	6.035280674071961	Aisladas	2	0	1	-8.604671	-1.3128931	1	3.3588788645585765	8.48213993556727	5.851117669141413	-2.42181844	-8.13459478	0.97805756
171	25118602	62	TESS-SPOC	200	9.3743	1267.8836669921875	0.062457752217917	0.0	9.376242704687362	-1.4365335034618163	2.3584926314273127	5.85187695260206	Aisladas	2	0	1	-8.604671	-1.3128931	1	3.524365752085302	8.312190656747964	5.786283881800816	-2.27832987	-8.02966776	0.97262442
171	25118602	61	TESS-SPOC	200	9.3743	1057.1583251953125	0.1904775413746947	0.0	9.265472213653013	-1.2339948414954331	2.2266235688577813	5.532292400160986	Aisladas	2	1	1	-8.604671	-1.3128931	1	3.7331798134920255	8.312386159505442	6.736159568894117	-2.16689496	-8.08940851	0.97120559
171	25118602	63	TESS-SPOC	200	9.3743	722.436279296875	0.2386498544903446	0.0	9.30277677669006	-1.3571043329693817	2.625688729360472	5.404281048703056	Aisladas	2	0	1	-8.604671	-1.3128931	1	3.898495727987005	10.236236294435423	7.542704010117084	-2.56732485	-10.00870495	0.96914452
172	306983642	66	TESS-SPOC	200	9.3611002	724.3240966796875	0.2077880262179238	0.0	8.611001712204876	-1.4145867486129973	2.4184246733971477	5.474547163064395	Aisladas	2	0	1	-8.937339	-1.0549687	1	3.136454549140481	7.585279068630065	5.362187279124051	-2.29119169	-7.18621859	0.96216422
173	47381029	69	TESS-SPOC	200	9.33720016	634.0933227539062	0.1537248690855024	0.0	8.82952290454241	-1.3147319998913451	2.795844407456035	5.303099709307835	Aisladas	2	1	1	-10.227753	-0.0271813	1	3.5264231952345746	9.859330568719828	7.499118124100305	-2.70103745	-9.52500112	0.99863309
176	464617913	66	TESS-SPOC	200	9.28880024	864.2808227539062	0.1997155128535438	6.810125095715244e-248	8.741347446334345	-1.5492509810549762	3.194938151220994	5.272342443691129	Aisladas	2	0	1	-9.690204	-0.5136837	1	3.4690050026432155	11.083256429721294	7.153945077494192	-3.07933042	-10.68221264	0.96566981
176	464617913	67	TESS-SPOC	200	9.28880024	773.7656860351562	0.9298212209027314	6.023528413409803e-205	8.233175601980072	-1.5466297674392644	2.414618784492063	5.222259605964753	Aisladas	2	0	1	-9.690204	-0.5136837	1	3.010915996015319	7.2702143225062175	4.700681750451125	-2.26844796	-6.83010625	0.97333962
177	380542758	72	TESS-SPOC	200	9.28069973	1017.3998413085938	0.8338984775758383	0.0	8.941093958687878	-1.5309735527323285	3.2258069709721364	5.285250981310414	Aisladas	2	0	1	-9.0502	-1.043387	1	3.655842977377464	11.793043761203752	7.702970270228841	-3.13133725	-11.44767731	0.99853158
178	142785775	60	TESS-SPOC	200	9.27180004	1038.966064453125	0.1679414900230102	0.0	9.478580497199978	-1.347134673748644	2.1455265422857206	5.2345002235564	Aisladas	2	0	1	-10.5827	0.1967005	1	4.244080273643578	9.10578687469354	6.759373841484648	-2.11337182	-8.96931965	0.99003202
179	9042889	59	TESS-SPOC	200	9.26169968	727.7643432617188	0.1049528530452747	0.0	7.67631994930739	-1.4174325503282534	2.4996687079637745	5.460000455684679	Aisladas	2	0	1	-11.648124	1.0549211	1	2.216319493622711	5.540064485058809	3.908520714989806	-2.13914672	-4.74103257	0.94204324
181	24801020	62	TESS-SPOC	200	9.25199986	1155.813720703125	0.101944025226383	3.670942043490888e-306	9.374109867341131	-1.4298893526036742	2.796016070740503	5.302910981833496	Aisladas	2	1	1	-9.096051	-1.0347184	1	4.071198885507637	11.38313751106018	7.960851999025459	-2.7449692	-11.17531555	0.97480452
185	21542223	48	SPOC	120	9.18060017	724.0845336914062	0.2898834861072588	4.1371080434202665e-100	7.203942308679656	-2.186851711537908	3.399096234959411	5.3834520700917805	Aisladas	2	0	1	-8.307346	-1.748913	1	1.8204902385878752	6.188021515764406	2.82964843163173	-2.65969148	-4.84194238	0.99985921
185	21542223	48	TESS-SPOC	600	9.18060017	516.2001953125	1.30731546737561	3.348157681818202e-31	6.473523914338917	-2.2234295557600907	3.5120883791745894	4.7043548127761365	Aisladas	2	0	1	-8.307346	-1.748913	1	1.7691691015627802	6.213478242393389	2.794546931471944	-2.70759897	-4.79020043	0.99892992
186	9788469	69	TESS-SPOC	200	9.17029953	2233.146484375	0.0794025993729758	0.0	11.61854456287374	-1.3862169223898626	1.6711998016249543	7.354146406244187	Aisladas	2	2	1	-12.691103	1.8135489	1	4.264398156629554	7.126661353409132	5.141086678643802	-1.64672855	-7.02230621	0.99910921
186	9788469	70	TESS-SPOC	200	9.17029953	27222.6328125	0.6442410704634975	2.684210692408556e-128	11.202891536317978	-1.8491562282947935	2.1201012518338542	6.595310664026813	Aisladas	2	0	1	-12.691103	1.8135489	1	4.607580872291165	9.76853797527022	5.28270019904068	-2.09913897	-9.67195259	0.99770224
187	149496234	72	TESS-SPOC	200	9.14400005	754.2254638671875	0.6540898612217195	4.126143300573622e-84	7.624259710876307	-1.9999332770077136	3.015306468373665	5.165545305859381	Aisladas	2	0	1	-9.185098	-1.0701451	1	2.4587144050169254	7.413777449331041	3.707012396145277	-2.68002617	-6.58941894	0.99873608
188	386890213	72	TESS-SPOC	200	9.14190006	563.3262939453125	0.2033103803945384	0.0	8.34881299251375	-1.374612064763794	2.1929632759318283	5.1464961201549775	Aisladas	2	0	1	-10.152455	-0.2838492	1	3.2023168723587725	7.0225632989796605	5.1087601214866245	-2.08580539	-6.6794098	0.99407983
189	58227898	70	TESS-SPOC	200	9.13980007	2559.446533203125	0.0590691895996165	0.0	10.091238447545818	-1.451287922149725	2.1915312934387416	6.470359788840772	Aisladas	2	0	1	-11.809602	1.0646256	1	3.6208786587050463	7.935268890296606	5.46774266442076	-2.12475551	-7.69348188	0.9803794
189	58227898	71	TESS-SPOC	200	9.13980007	919.8096313476562	0.0580226221200112	0.0	10.377478514295198	-1.316157057557022	2.191258752550369	5.602282805245773	Aisladas	2	0	1	-11.809602	1.0646256	1	4.7751957090494255	10.46368939259552	7.950182945504728	-2.17337961	-10.37831297	0.97972512
190	47177223	62	TESS-SPOC	200	9.07730007	1293.8963623046875	0.1058035222677147	0.0	9.41986076862278	-1.561417630179044	2.017129081870789	5.478874229300208	Aisladas	2	0	1	-12.091382	1.2317763	1	3.940986539322573	7.949478559728881	5.09119303258881	-1.97440997	-7.78112311	0.99577892
191	159241821	60	TESS-SPOC	200	9.06060028	669.0568237304688	0.8511573166837983	3.6301854336651864e-147	7.601403138167733	-1.832198698357385	3.2601656659106344	5.164026884488304	Aisladas	2	2	1	-8.798199	-1.4688678	1	2.437376253679429	7.946250377151563	4.337002522857149	-2.88918652	-7.04203462	0.99655509
191	159241821	59	TESS-SPOC	200	9.06060028	603.2642822265625	0.1027501341369186	4.093773480001854e-276	7.720058086926508	-1.75011944359133	3.214872231485897	5.06963822406809	Aisladas	2	1	1	-8.798199	-1.4688678	1	2.650419862858418	8.520761218882187	4.868674106835344	-2.92483573	-7.75204271	0.99785233
192	382415835	69	TESS-SPOC	200	9.05130005	838.3564453125	0.2839855594168435	0.0	8.3958094383352	-1.713918072254892	2.8742340246200806	5.120672515118199	Aisladas	2	0	1	-9.353222	-1.0258241	1	3.2751369232170022	9.413509979999832	5.492392041595712	-2.74482053	-8.98966306	0.9984113
194	88784758	65	TESS-SPOC	200	9.0255003	560.1097412109375	0.1250145426409977	0.0	8.391952017017347	-1.368291328054056	2.225332381435467	5.183286709589426	Aisladas	2	0	1	-10.345197	-0.2431644	1	3.208665307427921	7.140346809807941	5.218440447154433	-2.11736498	-6.79391555	0.99472332
195	425863843	68	TESS-SPOC	200	8.97840023	8873.5830078125	0.0987977472756257	0.0	11.04553141218796	-1.4230334343337852	2.0518131217688214	5.919951989516506	Aisladas	2	0	1	-12.480556	1.4500531	1	5.125579422671453	10.516731116105548	7.390361225791659	-2.04061385	-10.45932838	0.99843419
195	425863843	69	TESS-SPOC	200	8.97840023	72375.4609375	0.0584810897229118	6.01056124522163e-230	12.237114941687556	-1.7192780438659252	2.067036936524262	7.43533618687994	Aisladas	2	0	1	-12.480556	1.4500531	1	4.801778754807616	9.92545404720482	5.773036003464974	-2.05067768	-9.84690054	0.99783534
196	357475953	50	SPOC	120	8.9406004	731.572998046875	0.4135215623185151	6.316921600858782e-264	8.57459605242982	-1.6887426882354537	3.1363578799172944	5.322058809146247	Aisladas	2	1	1	-8.403613	-1.9104554	1	3.252537243283573	10.201120812696908	6.040660240167158	-2.99150763	-9.72998999	0.99825668
196	357475953	51	SPOC	120	8.9406004	797.6083984375	0.6855467614450335	2.18213110264338e-308	8.135078853078683	-1.887036211815484	3.220577547097717	5.40124052335135	Aisladas	2	1	1	-8.403613	-1.9104554	1	2.733838329727333	8.804538342114974	4.665802535736336	-2.95548817	-8.07982684	0.99854696
196	357475953	77	SPOC	120	8.9406004	779.37060546875	0.7750525867657353	7.264401335395699e-218	7.740352706764509	-2.12689147985116	4.999999999998155	5.350952063109417	Aisladas	2	0	1	-8.403613	-1.9104554	1	2.389400643655092	11.947003218271051	5.617119317769381	-4.40078878	-10.51524754	0.99826199
196	357475953	78	SPOC	120	8.9406004	764.5335693359375	0.57878874918538	0.0	8.545988101873444	-1.6852550299357911	3.106731323539272	5.36308394899166	Aisladas	2	0	1	-8.403613	-1.9104554	1	3.1829041528817843	9.888428031581071	5.867615201218432	-2.95157946	-9.39459451	0.99858803
196	357475953	50	TESS-SPOC	600	8.9406004	860.4862060546875	0.6845195131681774	3.151698754900225e-79	7.559402136301234	-1.8160461277012396	3.2866537032116523	4.615592792590386	Aisladas	2	1	1	-8.403613	-1.9104554	1	2.943809343710848	9.675281881056325	5.327663066192788	-3.07225081	-9.04412066	0.99803734
196	357475953	51	TESS-SPOC	600	8.9406004	710.8507080078125	0.6815552586548113	1.1837868671318473e-71	7.187095722571129	-1.974778261684969	3.414067331855803	4.672914307035437	Aisladas	2	0	1	-8.403613	-1.9104554	1	2.5141814155356927	8.583584637139388	4.346606808308438	-3.05663245	-7.68492849	0.99827152
199	202509423	57	TESS-SPOC	200	8.90670013	622.3087158203125	0.1843154240403364	0.0	9.385092931227678	-1.2566103069900445	2.3932201194183724	5.117726562488244	Aisladas	2	0	1	-10.613812	-0.1430432	1	4.2673663687394345	10.212747050596535	8.127218910896174	-2.35829506	-10.06370901	0.9992885
200	6860178	71	TESS-SPOC	200	8.90460014	2065.886962890625	0.0801718334821134	0.0	11.521173787666266	-1.4462031192366636	2.16940837099573	7.10822082249375	Aisladas	2	0	1	-999.0	-999.0	0	4.412952965172516	9.573497103455685	6.619745854585612	-2.14260464	-9.45521352	0.99033713
200	6860178	72	TESS-SPOC	200	8.90460014	1244.1182861328125	0.0812844038706457	0.0	11.127549356052526	-1.4047399039905095	2.135673255967276	6.0582549689993535	Aisladas	2	0	1	-999.0	-999.0	0	5.069294387053173	10.826356449054488	7.707018515171067	-2.12323815	-10.76331923	0.98843038
203	129077819	27	SPOC	120	8.84469986	2260.126220703125	0.0854519918211329	0.0	9.058240943777893	-1.897587671178998	1.6137104348600566	5.65198084984949	Aisladas	2	2	1	-11.974964	0.9042957	1	3.4062600939284007	5.496717457419657	2.896686957290605	-1.55103129	-5.283216	0.99376833
203	129077819	27	TESS-SPOC	600	8.84469986	4050.982666015625	0.3853523693185127	1.552920172020454e-38	9.156180817600807	-1.744762557161918	2.0827194219355043	5.437414106029634	Aisladas	2	0	1	-11.974964	0.9042957	1	3.718766711571173	7.74514765583651	4.4390840599164365	-2.02592912	-7.53395779	0.98929131
203	129077819	67	TESS-SPOC	200	8.84469986	26170.14453125	0.0696361301580687	0.0	11.98223921686019	-1.3492712535532767	2.4077134737111296	8.211933318851123	Aisladas	2	0	1	-11.974964	0.9042957	1	3.7703058980090662	9.07781631064897	6.727940202344589	-2.3457944	-8.84436248	0.98946929
204	401603284	67	TESS-SPOC	200	8.80210018	12055.5146484375	0.2161045504794807	5.008797575261738e-241	11.11416901191742	-1.5871629831701874	2.2611411640478094	7.464458090493556	Aisladas	2	0	1	-13.283826	1.9284182	1	3.6497109214238623	8.252511601306356	5.199536335470004	-2.19446015	-8.00914516	0.99002504
206	440729765	70	TESS-SPOC	200	8.74450016	2821.43798828125	0.0582390993069492	0.0	10.474906955099163	-1.4128428771230834	2.197224069801617	5.867931843705565	Aisladas	2	0	1	-10.99296	0.0037624	1	4.6069751113936	10.122556603731004	7.164672567372226	-2.17548417	-10.02240142	0.99805981
206	440729765	71	TESS-SPOC	200	8.74450016	1039.1761474609375	0.2341598706535361	0.0	9.046931818785804	-1.5381726238078195	2.1017381750791224	5.320510523810536	Aisladas	2	0	1	-10.99296	0.0037624	1	3.726421294975266	7.831961892077297	5.091731429134984	-2.04492522	-7.62025289	0.99824685
208	219850271	60	TESS-SPOC	200	8.71829987	5003.703125	0.0830261262421251	0.0	11.601033851156943	-1.450927241677425	2.2732436311758963	7.843085391565424	Aisladas	2	0	1	-12.388044	1.1145559	1	3.757948459591521	8.542732402053696	5.887774491143605	-2.21395611	-8.31993297	0.99413455
208	219850271	58	TESS-SPOC	200	8.71829987	2356.376708984375	0.6716200071703246	4.86437140070244e-175	9.265663177594814	-1.7789329046908344	1.8797132161552557	4.750499421009089	Aisladas	2	0	1	-12.388044	1.1145559	1	4.515163756585724	8.487212986359397	4.770957332893009	-1.85905277	-8.39392767	0.99397123
208	219850271	57	TESS-SPOC	200	8.71829987	3739.511474609375	0.0486833333474786	0.0	10.116108085645717	-1.4967280555646063	1.6911737024732632	5.898952938324445e-06	Aisladas	2	1	1	-12.388044	1.1145559	1	10.116102186692776	17.108085989667096	11.430323582204426	-1.69114411	-17.10778664	0.99409783
208	219850271	56	TESS-SPOC	200	8.71829987	8934.0107421875	0.3210201372482141	0.0	10.674025921918892	-1.5359770185217414	2.0167093537140315	5.610811002642862	Aisladas	2	0	1	-12.388044	1.1145559	1	5.06321491927603	10.211032887568404	6.64790733483482	-2.00488469	-10.15116206	0.9938544
208	219850271	59	TESS-SPOC	200	8.71829987	1091.0340576171875	0.0776897727766145	0.0	11.257217749814536	-1.409312017746821	2.1757770517694897	6.953772547359515	Aisladas	2	0	1	-12.388044	1.1145559	1	4.30344520245502	9.363337315049138	6.643906528249897	-2.14530797	-9.23221528	0.99266499
209	312988542	60	TESS-SPOC	200	8.71020031	555.4461669921875	1.2494431174098273	2.7830708937039518e-71	6.852212197348237	-2.29326746670853	4.275735362773022	4.988332457936701	Aisladas	2	0	1	-8.091573	-2.395168	1	1.8638797394115365	7.969456513758072	3.475153521972923	-3.38567734	-6.3104954	0.99055922
210	71226825	61	TESS-SPOC	200	8.70259953	1435.3643798828125	0.0790894486570404	0.0	11.361947970943952	-1.5693810704484064	2.283143987072369	7.980862841667894	Aisladas	2	0	1	-12.395142	1.1046407	1	3.381085129276058	7.719504182686437	4.918820755548432	-2.19190819	-7.41102819	0.99666125
212	21222271	72	TESS-SPOC	200	8.63129997	4303.7265625	0.0812841655241599	0.0	12.10080826468926	-1.4180706785991253	2.130635701376778	7.102165853305064	Aisladas	2	0	1	-12.130045	0.8172867	1	4.998642411384197	10.650285980111278	7.510405610129683	-2.11718198	-10.58303563	0.99860847
214	92653030	68	TESS-SPOC	200	8.61240005	3692.086669921875	0.0778242986377584	0.0	11.813720088201862	-1.4957548181519404	2.1928395733808967	7.838997641932166	Aisladas	2	0	1	-11.500681	0.285455	1	3.974722446269696	8.715928673385514	5.827110544864807	-2.14815017	-8.53830071	0.9916957
215	165559578	63	TESS-SPOC	200	8.59939957	7270.0009765625	0.4014570457378372	0.0	10.878523985841944	-1.6468387684411852	2.172621824748705	6.232186255674711	Aisladas	2	0	0	-11.974964	0.6589957	1	4.646337730167232	10.094734757714688	6.129765069394047	-2.15207325	-9.99925914	0.99721986
215	165559578	64	TESS-SPOC	200	8.59939957	5741.3291015625	0.1616401618470533	0.0	10.612644973093772	-1.4497505258611203	1.9304886731345297	5.842065038855524	Aisladas	2	0	1	-11.974964	0.6589957	1	4.770579934238248	9.209550527329808	6.352507112807933	-1.91465365	-9.13400827	0.99788535
216	176873464	61	TESS-SPOC	200	8.59899998	592.441650390625	0.3417817958472268	1.618192204474434e-86	7.132851080484887	-2.212047452125488	4.15758944575176	4.950155107870554	Aisladas	2	0	1	-8.358193	-2.2890727	1	2.182695972614333	9.074753739026225	4.102422726197204	-3.53619034	-7.71842841	0.99416727
216	176873464	62	TESS-SPOC	200	8.59899998	553.0399169921875	0.2212707400064632	1.2263897578385138e-193	7.277216328244213	-2.102263210867974	3.784120532289815	4.951106099697779	Aisladas	2	0	1	-8.358193	-2.2890727	1	2.326110228546434	8.802281476211915	4.187050142297674	-3.29868893	-7.67311407	0.9929713
216	176873464	63	TESS-SPOC	200	8.59899998	586.5396728515625	0.6463048643139273	1.923460432530443e-140	7.3800925114596	-2.078873868798063	3.7604240167581584	4.956166750507404	Aisladas	2	0	1	-8.358193	-2.2890727	1	2.423925760952196	9.114988646323432	4.384579932015511	-3.32625081	-8.06258502	0.99267703
216	176873464	64	TESS-SPOC	200	8.59899998	557.254150390625	0.6521203587260905	4.759375663895051e-171	7.339802670218824	-1.9948282082509528	3.0760137338617386	4.943381644756675	Aisladas	2	0	1	-8.358193	-2.2890727	1	2.396421025462149	7.371423986436602	3.695267570383817	-2.71015717	-6.49467761	0.99296099
216	176873464	68	TESS-SPOC	200	8.59899998	590.3714599609375	0.239004239656648	5.700053965577845e-120	7.345276985887854	-2.126416096404816	3.958967593282032	4.915429404042045	Aisladas	2	0	1	-8.358193	-2.2890727	1	2.4298475818458094	9.619687833142269	4.5238972040357055	-3.50478757	-8.5160996	0.99457902
216	176873464	67	TESS-SPOC	200	8.59899998	589.1600952148438	0.1876874588516032	2.6799266350379964e-195	7.207112169226505	-2.194588831868163	3.96178021880876	4.951246198237628	Aisladas	2	0	1	-8.358193	-2.2890727	1	2.255865970988877	8.937245180147547	4.0724007387477865	-3.41392105	-7.70134832	0.9927749
216	176873464	66	TESS-SPOC	200	8.59899998	588.8082275390625	0.609590616538175	2.54321679145122e-102	7.212768950403078	-2.1649088075383203	3.869183416480232	4.964518420253791	Aisladas	2	0	1	-8.358193	-2.2890727	1	2.2482505301492868	8.698893667346509	4.018133991166985	-3.32977027	-7.48615778	0.99211961
219	453444580	21	SPOC	120	8.53040028	631.5725708007812	0.0841127024561288	0.0	8.760631785809007	-1.3163753775298357	2.2717898746527023	5.261297037166042	Aisladas	2	1	1	-10.032712	-0.9929397	1	3.4993347486429656	7.949753249987448	6.039123327348371	-2.19235663	-7.67178974	0.99650842
219	453444580	48	SPOC	120	8.53040028	547.136962890625	0.1681268775254818	0.0	8.313048690477538	-1.3659998750204287	1.9884356106943168	5.1600416061228	Aisladas	2	1	1	-10.032712	-0.9929397	1	3.153007084354739	6.269551567302423	4.58971606216923	-1.88574662	-5.94577245	0.99729484
219	453444580	74	SPOC	120	8.53040028	525.5021362304688	0.1872330341367464	0.0	8.625914538520059	-1.4282939608576224	2.377217852919563	5.108976194388511	Aisladas	2	0	1	-10.032712	-0.9929397	1	3.516938344131548	8.360528619286882	5.853506944933649	-2.29573685	-8.07396495	0.9982456
219	453444580	75	SPOC	120	8.53040028	590.3509521484375	0.2238532833339001	0.0	8.593832049819229	-1.3717198592634532	2.1929607854537543	5.120403088483946	Aisladas	2	0	1	-10.032712	-0.9929397	1	3.4734289613352827	7.61709350326764	5.552951247172034	-2.114005	-7.34284619	0.99838865
219	453444580	21	TESS-SPOC	1800	8.53040028	581.6390380859375	0.080672801198336	0.0	7.863375975577234	-1.3267686498500653	3.172914398017426	5.489035010162473	Aisladas	2	2	0	-10.032712	-0.9929397	1	2.3743409654147607	7.53358063496709	5.67814187938375	-2.78644598	-6.61597285	0.99573469
219	453444580	48	TESS-SPOC	600	8.53040028	1396.6505126953125	0.0646894482694485	0.0	9.003102580596792	-1.3231304622495768	2.26949824943012	4.846769455701517	Aisladas	2	1	1	-10.032712	-0.9929397	1	4.156333124895276	9.43279075099825	7.129146384371415	-2.23190016	-9.27652058	0.99669832
221	166555111	21	SPOC	120	8.45230007	709.8558349609375	0.3327954210751783	0.0	8.782531243212587	-1.636062313652335	3.1648474293591238	5.267935475786487	Aisladas	2	1	1	-9.27467	-1.688844	1	3.5145957674260995	11.123159379774949	6.798738218560684	-3.05608197	-10.74089275	0.9997015
221	166555111	21	TESS-SPOC	1800	8.45230007	1104.072509765625	0.7255046346382948	1.8528239032222215e-32	7.585050783678111	-1.5987603172850202	2.850037984431653	4.536277187891374	Aisladas	2	1	1	-9.27467	-1.688844	1	3.048773595786737	8.689120553924475	5.434911324719487	-2.68464689	-8.18488057	0.99900812
