Name TIC_ID Sector Author Exptime Magnitude SlopeB Slope2B BreakpointB
2_AG_Dra 237100139 83 SPOC 120 8.375 -1.9168823071663086 -0.8471088162179209 2.0
2_AG_Dra 237100139 77 SPOC 120 8.375 -1.6016877636621027 -0.878885130343429 1.9385653070073507
2_AG_Dra 237100139 84 SPOC 120 8.375 -1.5768747056283394 -1.7264435498109723 1.7296873508323434
2_AG_Dra 237100139 56 TESS-SPOC 200 8.375 -2.695263976254603 -0.8373025806991319 1.8156959210220522
2_AG_Dra 237100139 60 TESS-SPOC 200 8.375 -1.9486399059112363 -0.5385614673388954 2.0
2_AG_Dra 237100139 58 TESS-SPOC 200 8.375 -1.4198602661985724 -0.8803382114329342 2.0
2_AG_Dra 237100139 57 TESS-SPOC 200 8.375 -2.1245747336603196 -0.6253685005621337 2.0
2_V471_Per 241112109 85 SPOC 120 11.92399979 -1.8041152217692786 -0.1853173478883651 2.0
2_Hen_3-860 244876801 37 SPOC 120 11.87720013 -0.9249575288682333 0.025573540978767552 1.8832740833139665
2_Hen_3-860 244876801 38 SPOC 120 11.87720013 -0.45772233266423323 -0.0845104923998854 2.0
2_Hen_3-860 244876801 37 TESS-SPOC 600 11.87720013 -1.233051835017145 -0.08778177467843057 1.926278368408821
2_Hen_3-860 244876801 38 TESS-SPOC 600 11.87720013 -0.44708997157419583 -0.10470211229227906 2.0
2_Hen_3-863 244906894 37 SPOC 120 10.95740032 -1.3680653989566893 -0.1458766098146791 2.0
2_Hen_3-863 244906894 37 TESS-SPOC 600 10.95740032 -1.5059231393211636 -0.14677238205888946 1.6989700043360187
2_StHA_180 248105480 81 SPOC 20 11.02519989 -1.860409202933458 -0.1333665285951658 1.8771306140147015
2_StHA_180 248105480 81 SPOC 120 11.02519989 -0.6597214342738407 0.0025735726560045607 1.8832740833139665
2_V934_Her 257212213 25 SPOC 120 5.74469995 -1.8884729132665456 -0.41039999288717355 2.0
2_V934_Her 257212213 52 SPOC 120 5.74469995 -1.9075008981232535 -0.3210817297553535 2.0
2_V934_Her 257212213 79 SPOC 20 5.74469995 -2.207232881768193 -1.096479260079385 2.0
2_V934_Her 257212213 79 SPOC 120 5.74469995 -1.2752535188805598 -1.633106475834139 1.6989700043360187
2_V934_Her 257212213 25 TESS-SPOC 1800 5.74469995 -1.8389244279695283 -0.2988213844499928 1.7051134736352838
2_V934_Her 257212213 52 TESS-SPOC 600 5.74469995 -1.99501556273668 -0.8549876926834229 2.0
2_HD_330036 279627924 65 TESS-SPOC 200 10.15069962 -1.320379419580756 0.0658505769362648 1.6989700043360187
2_ER_Del 282619434 81 SPOC 20 7.86609983 -1.1050937263045526 -1.3518609832549167 1.7911220438249926
2_ER_Del 282619434 81 SPOC 120 7.86609983 -1.9349539543262415 -0.576233096204257 2.0
2_StHA_32 298812903 05 SPOC 120 11.52449989 -0.15016068461988077 -0.17275075065659454 1.6989700043360187
2_StHA_32 298812903 05 TESS-SPOC 1800 11.52449989 -0.3236423941942238 -0.38226183648899187 1.8034089824235224
2_YY_Her 329668061 80 SPOC 20 10.77869987 -1.832945363966078 -0.5676526296849375 2.0
2_YY_Her 329668061 80 SPOC 120 10.77869987 -1.294657851025356 -0.1886340328899161 2.0
2_V443_Her 333326188 80 SPOC 20 8.74979973 -2.046879944551819 -1.060470843329177 2.0
2_V443_Her 333326188 80 SPOC 120 8.74979973 -1.9281818160447306 -0.44306269796920117 1.8771306140147015
2_V835_Cen 333861396 38 SPOC 120 12.69839954 -0.1444583959130534 -0.07114623693279228 1.7235438815330784
2_V835_Cen 333861396 38 TESS-SPOC 600 12.69839954 0.20034624142539556 -0.06910192068950831 1.6989700043360187
2_V417_Cen 334771334 38 SPOC 120 9.44839954 -1.203936579086399 -0.7363824935539549 1.6989700043360187
2_V417_Cen 334771334 38 TESS-SPOC 600 9.44839954 -0.8214481753776482 -0.05427236136233463 1.9078479605110261
2_V417_Cen 334771334 65 TESS-SPOC 200 9.44839954 -1.6267505607659156 -0.4143657123664079 2.0
2_HM_Sge 342021932 41 SPOC 20 11.24629974 -1.92679470233308 -1.2016790572998237 1.6989700043360187
2_HM_Sge 342021932 40 SPOC 20 11.24629974 -0.8021976225235926 0.06111136714909529 1.6989700043360187
2_HM_Sge 342021932 41 SPOC 120 11.24629974 -0.13984810982204837 -0.8488783579781819 1.766548166627933
2_HM_Sge 342021932 40 SPOC 120 11.24629974 -0.23382931958991612 -0.09988933685119775 1.9631391842044104
2_HM_Sge 342021932 54 SPOC 20 11.24629974 -0.21051615152023484 -0.1147872592655567 1.9877130614014702
2_HM_Sge 342021932 54 SPOC 120 11.24629974 -0.0950161947245827 -0.00635794007560627 1.9631391842044104
2_HM_Sge 342021932 81 SPOC 20 11.24629974 -1.0786034225019643 -0.12386883151448992 1.7174004122338136
2_HM_Sge 342021932 81 SPOC 120 11.24629974 -1.286414699312113 -0.05758833658228253 1.9324218377080857
2_HM_Sge 342021932 41 TESS-SPOC 600 11.24629974 -1.6467680311689634 0.24623644889401464 2.0
2_HM_Sge 342021932 40 TESS-SPOC 600 11.24629974 -1.583335381475896 -0.13201853452711942 1.920134899109556
2_HM_Sge 342021932 54 TESS-SPOC 600 11.24629974 -0.30693402098832284 -0.06674127969311092 1.9754261228029404
2_Hen_3-1768 346727757 27 SPOC 120 10.10210037 -1.93398346772884 -0.373460222565498 2.0
2_Hen_3-1768 346727757 39 SPOC 120 10.10210037 -2.1900063571926 -0.7731718371854095 1.6989700043360187
2_Hen_3-1768 346727757 27 TESS-SPOC 600 10.10210037 -1.9494982747458043 -1.240481257318011 1.6989700043360187
2_Hen_3-1768 346727757 39 TESS-SPOC 600 10.10210037 -2.031045759480618 -0.535903781660746 2.0
2_Hen_3-1768 346727757 66 TESS-SPOC 200 10.10210037 -2.1197342569956645 -0.6168010663781704 2.0
2_Hen_3-1768 346727757 67 TESS-SPOC 200 10.10210037 -1.775499592572405 -0.24576699325433682 2.0
2_AG_Peg 385053976 82 SPOC 20 6.85900021 -1.9937515148679557 -0.9115784742702072 2.0
2_AG_Peg 385053976 82 SPOC 120 6.85900021 -1.2600050551202528 -1.0026364616457246 1.6989700043360187
2_StHA_190 388775434 82 SPOC 20 9.66699982 -3.42275330235207 -0.6510206269629047 1.8279828596205823
